EventName,EventKey,MatchLevel,MatchNumber,Alliance,TeleopAmpCount,TeleopSpeakerUnAmplifiedCount,TeleopSpeakerAmplifiedCount,Points,Win
Berrien Springs,2024miber,qm,16,blue,2,15,0,53,0
Berrien Springs,2024miber,qm,16,red,3,9,1,53,0
Berrien Springs,2024miber,qm,17,blue,0,2,0,10,0
Berrien Springs,2024miber,qm,17,red,3,3,1,23,1
Berrien Springs,2024miber,qm,18,blue,0,1,0,7,0
Berrien Springs,2024miber,qm,18,red,3,0,0,16,1
Berrien Springs,2024miber,qm,19,blue,0,12,0,45,1
Berrien Springs,2024miber,qm,19,red,2,4,1,39,0
Berrien Springs,2024miber,qm,2,blue,3,3,1,31,0
Berrien Springs,2024miber,qm,2,red,0,12,0,38,1
Berrien Springs,2024miber,qm,20,blue,1,10,0,37,1
Berrien Springs,2024miber,qm,20,red,0,9,0,29,0
Berrien Springs,2024miber,qm,21,blue,1,5,0,28,0
Berrien Springs,2024miber,qm,21,red,3,5,1,39,1
Berrien Springs,2024miber,qm,22,blue,5,2,0,26,0
Berrien Springs,2024miber,qm,22,red,6,7,4,78,1
Berrien Springs,2024miber,qm,23,blue,6,7,1,44,1
Berrien Springs,2024miber,qm,23,red,0,0,0,26,0
Berrien Springs,2024miber,qm,24,blue,2,5,0,34,1
Berrien Springs,2024miber,qm,24,red,6,2,1,26,0
Berrien Springs,2024miber,qm,25,blue,6,4,3,56,1
Berrien Springs,2024miber,qm,25,red,3,4,2,37,0
Berrien Springs,2024miber,qm,26,blue,5,4,1,54,0
Berrien Springs,2024miber,qm,26,red,8,3,6,72,1
Berrien Springs,2024miber,qm,27,blue,2,3,2,29,0
Berrien Springs,2024miber,qm,27,red,1,6,0,32,1
Berrien Springs,2024miber,qm,28,blue,0,10,0,51,1
Berrien Springs,2024miber,qm,28,red,0,1,0,15,0
Berrien Springs,2024miber,qm,29,blue,1,7,0,38,1
Berrien Springs,2024miber,qm,29,red,0,0,0,8,0
Berrien Springs,2024miber,qm,3,blue,8,1,4,39,1
Berrien Springs,2024miber,qm,3,red,0,7,0,29,0
Berrien Springs,2024miber,qm,30,blue,0,8,0,35,0
Berrien Springs,2024miber,qm,30,red,5,3,1,45,1
Berrien Springs,2024miber,qm,31,blue,1,9,0,48,1
Berrien Springs,2024miber,qm,31,red,2,6,0,23,0
Berrien Springs,2024miber,qm,32,blue,0,8,0,29,0
Berrien Springs,2024miber,qm,32,red,7,6,3,79,1
Berrien Springs,2024miber,qm,33,blue,3,3,0,25,0
Berrien Springs,2024miber,qm,33,red,3,12,1,80,1
Berrien Springs,2024miber,qm,34,blue,2,9,2,53,1
Berrien Springs,2024miber,qm,34,red,0,11,0,34,0
Berrien Springs,2024miber,qm,35,blue,0,19,0,66,1
Berrien Springs,2024miber,qm,35,red,0,1,0,6,0
Berrien Springs,2024miber,qm,36,blue,1,6,0,32,0
Berrien Springs,2024miber,qm,36,red,2,4,0,39,1
Berrien Springs,2024miber,qm,37,blue,0,5,0,19,0
Berrien Springs,2024miber,qm,37,red,0,10,0,46,1
Berrien Springs,2024miber,qm,38,blue,3,11,2,74,1
Berrien Springs,2024miber,qm,38,red,5,3,1,27,0
Berrien Springs,2024miber,qm,39,blue,0,6,0,34,0
Berrien Springs,2024miber,qm,39,red,0,3,0,36,1
Berrien Springs,2024miber,qm,4,blue,1,0,0,23,0
Berrien Springs,2024miber,qm,4,red,4,8,0,49,1
Berrien Springs,2024miber,qm,40,blue,0,9,0,46,0
Berrien Springs,2024miber,qm,40,red,0,9,0,70,1
Berrien Springs,2024miber,qm,41,blue,1,13,0,57,1
Berrien Springs,2024miber,qm,41,red,4,6,0,42,0
Berrien Springs,2024miber,qm,42,blue,3,7,1,56,1
Berrien Springs,2024miber,qm,42,red,2,6,0,32,0
Berrien Springs,2024miber,qm,43,blue,1,15,0,49,1
Berrien Springs,2024miber,qm,43,red,1,12,0,45,0
Berrien Springs,2024miber,qm,44,blue,3,12,0,54,1
Berrien Springs,2024miber,qm,44,red,0,1,0,6,0
Berrien Springs,2024miber,qm,45,blue,0,11,0,39,0
Berrien Springs,2024miber,qm,45,red,1,7,0,47,1
Berrien Springs,2024miber,qm,46,blue,3,4,1,49,0
Berrien Springs,2024miber,qm,46,red,5,11,2,63,1
Berrien Springs,2024miber,qm,47,blue,5,9,2,57,1
Berrien Springs,2024miber,qm,47,red,0,1,0,7,0
Berrien Springs,2024miber,qm,48,blue,1,8,0,54,1
Berrien Springs,2024miber,qm,48,red,3,4,2,49,0
Berrien Springs,2024miber,qm,49,blue,0,15,0,43,1
Berrien Springs,2024miber,qm,49,red,0,4,0,10,0
Berrien Springs,2024miber,qm,5,blue,5,8,4,59,1
Berrien Springs,2024miber,qm,5,red,0,6,0,31,0
Berrien Springs,2024miber,qm,50,blue,3,8,2,59,1
Berrien Springs,2024miber,qm,50,red,6,4,3,48,0
Berrien Springs,2024miber,qm,51,blue,3,1,1,32,0
Berrien Springs,2024miber,qm,51,red,0,14,0,37,1
Berrien Springs,2024miber,qm,52,blue,3,0,0,14,0
Berrien Springs,2024miber,qm,52,red,4,13,2,90,1
Berrien Springs,2024miber,qm,53,blue,4,15,3,116,1
Berrien Springs,2024miber,qm,53,red,0,14,0,53,0
Berrien Springs,2024miber,qm,54,blue,0,1,0,6,0
Berrien Springs,2024miber,qm,54,red,3,2,0,29,1
Berrien Springs,2024miber,qm,55,blue,2,2,0,25,0
Berrien Springs,2024miber,qm,55,red,0,19,0,42,1
Berrien Springs,2024miber,qm,56,blue,4,2,1,40,0
Berrien Springs,2024miber,qm,56,red,2,9,0,52,1
Berrien Springs,2024miber,qm,57,blue,0,8,0,37,1
Berrien Springs,2024miber,qm,57,red,0,0,0,16,0
Berrien Springs,2024miber,qm,58,blue,1,13,0,59,0
Berrien Springs,2024miber,qm,58,red,5,12,2,60,1
Berrien Springs,2024miber,qm,59,blue,0,9,0,39,1
Berrien Springs,2024miber,qm,59,red,3,0,0,15,0
Berrien Springs,2024miber,qm,6,blue,4,8,0,49,1
Berrien Springs,2024miber,qm,6,red,2,0,0,12,0
Berrien Springs,2024miber,qm,60,blue,0,1,0,14,0
Berrien Springs,2024miber,qm,60,red,1,21,0,82,1
Berrien Springs,2024miber,qm,61,blue,2,10,0,47,1
Berrien Springs,2024miber,qm,61,red,1,7,0,32,0
Berrien Springs,2024miber,qm,62,blue,5,1,0,41,0
Berrien Springs,2024miber,qm,62,red,0,17,0,62,1
Berrien Springs,2024miber,qm,63,blue,3,12,2,83,1
Berrien Springs,2024miber,qm,63,red,1,9,0,28,0
Berrien Springs,2024miber,qm,64,blue,3,4,2,44,1
Berrien Springs,2024miber,qm,64,red,2,5,0,35,0
Berrien Springs,2024miber,qm,65,blue,4,2,1,44,0
Berrien Springs,2024miber,qm,65,red,0,18,0,68,1
Berrien Springs,2024miber,qm,66,blue,1,15,0,52,1
Berrien Springs,2024miber,qm,66,red,2,11,0,47,0
Berrien Springs,2024miber,qm,67,blue,0,11,0,46,0
Berrien Springs,2024miber,qm,67,red,6,8,2,56,1
Berrien Springs,2024miber,qm,68,blue,4,6,0,51,1
Berrien Springs,2024miber,qm,68,red,3,2,1,33,0
Berrien Springs,2024miber,qm,7,blue,3,7,1,34,0
Berrien Springs,2024miber,qm,7,red,4,4,2,50,1
Berrien Springs,2024miber,qm,8,blue,0,1,0,5,0
Berrien Springs,2024miber,qm,8,red,0,9,0,32,1
Berrien Springs,2024miber,qm,9,blue,0,0,0,8,0
Berrien Springs,2024miber,qm,9,red,0,9,0,35,1
Berrien Springs,2024miber,sf,1,blue,3,7,1,49,0
Berrien Springs,2024miber,sf,1,red,5,9,4,69,1
Berrien Springs,2024miber,sf,1,blue,5,7,2,58,0
Berrien Springs,2024miber,sf,1,red,3,9,1,67,1
Berrien Springs,2024miber,sf,1,blue,0,12,0,48,0
Berrien Springs,2024miber,sf,1,red,6,4,5,80,1
Berrien Springs,2024miber,sf,1,blue,5,3,2,67,1
Berrien Springs,2024miber,sf,1,red,3,8,2,53,0
Berrien Springs,2024miber,sf,1,blue,2,9,1,64,0
Berrien Springs,2024miber,sf,1,red,7,7,4,72,1
Berrien Springs,2024miber,sf,1,blue,4,8,1,47,0
Berrien Springs,2024miber,sf,1,red,0,12,0,50,1
Berrien Springs,2024miber,sf,1,blue,4,4,1,39,0
Berrien Springs,2024miber,sf,1,red,0,12,0,70,1
Berrien Springs,2024miber,sf,1,blue,4,5,2,35,0
Berrien Springs,2024miber,sf,1,red,5,7,2,54,1
Berrien Springs,2024miber,sf,1,blue,4,5,3,58,1
Berrien Springs,2024miber,sf,1,red,3,10,0,41,0
Berrien Springs,2024miber,sf,1,blue,5,4,2,52,0
Berrien Springs,2024miber,sf,1,red,4,2,2,55,1
Berrien Springs,2024miber,sf,1,blue,1,9,0,47,0
Berrien Springs,2024miber,sf,1,red,3,9,2,64,1
Berrien Springs,2024miber,sf,1,blue,4,8,2,82,1
Berrien Springs,2024miber,sf,1,red,5,3,2,56,0
Berrien Springs,2024miber,sf,1,blue,5,3,1,54,0
Berrien Springs,2024miber,sf,1,red,0,14,0,57,1
Jackson at Columbia,2024mibkn,f,1,blue,4,1,1,21,0
Jackson at Columbia,2024mibkn,f,1,red,6,6,8,100,1
Jackson at Columbia,2024mibkn,f,2,blue,4,4,3,48,0
Jackson at Columbia,2024mibkn,f,2,red,7,4,5,104,1
Jackson at Columbia,2024mibkn,qm,1,blue,1,6,0,43,0
Jackson at Columbia,2024mibkn,qm,1,red,1,13,0,46,1
Jackson at Columbia,2024mibkn,qm,10,blue,0,3,0,20,0
Jackson at Columbia,2024mibkn,qm,10,red,2,11,1,42,1
Jackson at Columbia,2024mibkn,qm,11,blue,0,5,0,31,1
Jackson at Columbia,2024mibkn,qm,11,red,0,9,0,29,0
Jackson at Columbia,2024mibkn,qm,12,blue,3,9,1,56,1
Jackson at Columbia,2024mibkn,qm,12,red,1,3,0,22,0
Jackson at Columbia,2024mibkn,qm,13,blue,4,8,3,60,1
Jackson at Columbia,2024mibkn,qm,13,red,0,11,0,31,0
Jackson at Columbia,2024mibkn,qm,14,blue,0,0,0,4,0
Jackson at Columbia,2024mibkn,qm,14,red,3,0,1,21,1
Jackson at Columbia,2024mibkn,qm,15,blue,3,8,0,42,1
Jackson at Columbia,2024mibkn,qm,15,red,3,5,1,30,0
Jackson at Columbia,2024mibkn,qm,16,blue,1,7,0,38,1
Jackson at Columbia,2024mibkn,qm,16,red,0,6,0,25,0
Jackson at Columbia,2024mibkn,qm,17,blue,3,12,2,70,1
Jackson at Columbia,2024mibkn,qm,17,red,2,5,1,29,0
Jackson at Columbia,2024mibkn,qm,18,blue,5,8,1,70,1
Jackson at Columbia,2024mibkn,qm,18,red,2,9,1,46,0
Jackson at Columbia,2024mibkn,qm,19,blue,2,0,0,17,0
Jackson at Columbia,2024mibkn,qm,19,red,0,9,0,53,1
Jackson at Columbia,2024mibkn,qm,2,blue,1,12,0,34,0
Jackson at Columbia,2024mibkn,qm,2,red,3,6,1,36,1
Jackson at Columbia,2024mibkn,qm,20,blue,3,6,2,39,1
Jackson at Columbia,2024mibkn,qm,20,red,2,6,0,28,0
Jackson at Columbia,2024mibkn,qm,21,blue,1,11,0,45,1
Jackson at Columbia,2024mibkn,qm,21,red,1,4,0,44,0
Jackson at Columbia,2024mibkn,qm,22,blue,2,5,2,37,1
Jackson at Columbia,2024mibkn,qm,22,red,0,0,0,4,0
Jackson at Columbia,2024mibkn,qm,23,blue,5,0,0,16,0
Jackson at Columbia,2024mibkn,qm,23,red,0,10,0,52,1
Jackson at Columbia,2024mibkn,qm,24,blue,1,11,0,40,1
Jackson at Columbia,2024mibkn,qm,24,red,4,2,1,25,0
Jackson at Columbia,2024mibkn,qm,25,blue,2,3,0,31,0
Jackson at Columbia,2024mibkn,qm,25,red,7,4,3,45,1
Jackson at Columbia,2024mibkn,qm,26,blue,4,6,5,86,1
Jackson at Columbia,2024mibkn,qm,26,red,2,8,1,34,0
Jackson at Columbia,2024mibkn,qm,27,blue,1,3,0,12,0
Jackson at Columbia,2024mibkn,qm,27,red,5,5,2,71,1
Jackson at Columbia,2024mibkn,qm,28,blue,1,8,0,41,1
Jackson at Columbia,2024mibkn,qm,28,red,0,7,0,35,0
Jackson at Columbia,2024mibkn,qm,29,blue,0,10,0,50,1
Jackson at Columbia,2024mibkn,qm,29,red,4,1,2,28,0
Jackson at Columbia,2024mibkn,qm,3,blue,0,0,0,10,0
Jackson at Columbia,2024mibkn,qm,3,red,0,9,0,30,1
Jackson at Columbia,2024mibkn,qm,30,blue,5,7,0,37,0
Jackson at Columbia,2024mibkn,qm,30,red,4,9,5,66,1
Jackson at Columbia,2024mibkn,qm,31,blue,0,14,0,50,0
Jackson at Columbia,2024mibkn,qm,31,red,3,8,1,59,1
Jackson at Columbia,2024mibkn,qm,32,blue,1,5,0,25,1
Jackson at Columbia,2024mibkn,qm,32,red,0,0,0,12,0
Jackson at Columbia,2024mibkn,qm,33,blue,3,6,1,44,1
Jackson at Columbia,2024mibkn,qm,33,red,0,7,0,34,0
Jackson at Columbia,2024mibkn,qm,34,blue,3,11,2,82,1
Jackson at Columbia,2024mibkn,qm,34,red,2,5,0,17,0
Jackson at Columbia,2024mibkn,qm,35,blue,5,3,4,79,1
Jackson at Columbia,2024mibkn,qm,35,red,1,7,0,24,0
Jackson at Columbia,2024mibkn,qm,36,blue,0,13,0,52,1
Jackson at Columbia,2024mibkn,qm,36,red,2,6,0,34,0
Jackson at Columbia,2024mibkn,qm,37,blue,1,0,0,8,0
Jackson at Columbia,2024mibkn,qm,37,red,4,12,2,62,1
Jackson at Columbia,2024mibkn,qm,38,blue,0,8,0,31,1
Jackson at Columbia,2024mibkn,qm,38,red,0,7,0,25,0
Jackson at Columbia,2024mibkn,qm,39,blue,6,7,3,71,1
Jackson at Columbia,2024mibkn,qm,39,red,1,1,0,15,0
Jackson at Columbia,2024mibkn,qm,4,blue,0,1,0,10,0
Jackson at Columbia,2024mibkn,qm,4,red,2,7,1,35,1
Jackson at Columbia,2024mibkn,qm,40,blue,5,6,1,39,1
Jackson at Columbia,2024mibkn,qm,40,red,8,5,2,38,0
Jackson at Columbia,2024mibkn,qm,41,blue,0,9,0,46,0
Jackson at Columbia,2024mibkn,qm,41,red,4,8,2,56,1
Jackson at Columbia,2024mibkn,qm,42,blue,5,4,3,52,1
Jackson at Columbia,2024mibkn,qm,42,red,1,6,0,35,0
Jackson at Columbia,2024mibkn,qm,43,blue,0,2,0,21,0
Jackson at Columbia,2024mibkn,qm,43,red,5,10,2,55,1
Jackson at Columbia,2024mibkn,qm,44,blue,4,3,4,52,0
Jackson at Columbia,2024mibkn,qm,44,red,1,14,0,60,1
Jackson at Columbia,2024mibkn,qm,45,blue,4,1,0,34,0
Jackson at Columbia,2024mibkn,qm,45,red,0,6,0,51,1
Jackson at Columbia,2024mibkn,qm,46,blue,0,5,0,31,0
Jackson at Columbia,2024mibkn,qm,46,red,3,12,2,52,1
Jackson at Columbia,2024mibkn,qm,47,blue,4,3,3,50,1
Jackson at Columbia,2024mibkn,qm,47,red,2,4,0,25,0
Jackson at Columbia,2024mibkn,qm,48,blue,5,6,5,73,1
Jackson at Columbia,2024mibkn,qm,48,red,1,4,0,20,0
Jackson at Columbia,2024mibkn,qm,49,blue,3,9,1,62,1
Jackson at Columbia,2024mibkn,qm,49,red,1,5,0,30,0
Jackson at Columbia,2024mibkn,qm,5,blue,3,11,0,43,1
Jackson at Columbia,2024mibkn,qm,5,red,0,6,0,22,0
Jackson at Columbia,2024mibkn,qm,50,blue,0,9,0,32,0
Jackson at Columbia,2024mibkn,qm,50,red,1,19,0,56,1
Jackson at Columbia,2024mibkn,qm,51,blue,6,6,0,41,0
Jackson at Columbia,2024mibkn,qm,51,red,2,11,1,55,1
Jackson at Columbia,2024mibkn,qm,52,blue,0,12,0,45,1
Jackson at Columbia,2024mibkn,qm,52,red,2,4,0,22,0
Jackson at Columbia,2024mibkn,qm,53,blue,2,9,0,45,1
Jackson at Columbia,2024mibkn,qm,53,red,3,4,1,28,0
Jackson at Columbia,2024mibkn,qm,54,blue,1,13,0,39,0
Jackson at Columbia,2024mibkn,qm,54,red,1,12,0,47,1
Jackson at Columbia,2024mibkn,qm,55,blue,0,16,0,63,1
Jackson at Columbia,2024mibkn,qm,55,red,1,9,0,35,0
Jackson at Columbia,2024mibkn,qm,56,blue,6,6,2,60,1
Jackson at Columbia,2024mibkn,qm,56,red,1,9,0,39,0
Jackson at Columbia,2024mibkn,qm,57,blue,2,8,2,52,0
Jackson at Columbia,2024mibkn,qm,57,red,0,15,0,62,1
Jackson at Columbia,2024mibkn,qm,58,blue,1,9,0,42,0
Jackson at Columbia,2024mibkn,qm,58,red,2,7,1,50,1
Jackson at Columbia,2024mibkn,qm,59,blue,0,5,0,44,0
Jackson at Columbia,2024mibkn,qm,59,red,3,10,1,79,1
Jackson at Columbia,2024mibkn,qm,6,blue,3,13,1,58,1
Jackson at Columbia,2024mibkn,qm,6,red,4,3,1,25,0
Jackson at Columbia,2024mibkn,qm,60,blue,2,7,2,34,1
Jackson at Columbia,2024mibkn,qm,60,red,0,0,0,8,0
Jackson at Columbia,2024mibkn,qm,61,blue,0,10,0,45,0
Jackson at Columbia,2024mibkn,qm,61,red,4,9,2,76,1
Jackson at Columbia,2024mibkn,qm,62,blue,5,3,0,29,0
Jackson at Columbia,2024mibkn,qm,62,red,2,16,2,90,1
Jackson at Columbia,2024mibkn,qm,63,blue,3,3,0,19,0
Jackson at Columbia,2024mibkn,qm,63,red,0,19,0,47,1
Jackson at Columbia,2024mibkn,qm,64,blue,0,7,0,25,0
Jackson at Columbia,2024mibkn,qm,64,red,0,9,0,37,1
Jackson at Columbia,2024mibkn,qm,65,blue,3,7,0,46,1
Jackson at Columbia,2024mibkn,qm,65,red,0,0,0,9,0
Jackson at Columbia,2024mibkn,qm,66,blue,1,7,0,44,0
Jackson at Columbia,2024mibkn,qm,66,red,3,8,2,58,1
Jackson at Columbia,2024mibkn,qm,67,blue,3,8,2,43,0
Jackson at Columbia,2024mibkn,qm,67,red,7,9,4,68,1
Jackson at Columbia,2024mibkn,qm,68,blue,0,6,0,34,0
Jackson at Columbia,2024mibkn,qm,68,red,3,13,1,61,1
Jackson at Columbia,2024mibkn,qm,69,blue,0,13,0,66,1
Jackson at Columbia,2024mibkn,qm,69,red,7,7,3,58,0
Jackson at Columbia,2024mibkn,qm,7,blue,3,2,1,20,0
Jackson at Columbia,2024mibkn,qm,7,red,4,1,0,23,1
Jackson at Columbia,2024mibkn,qm,70,blue,1,8,0,29,0
Jackson at Columbia,2024mibkn,qm,70,red,4,14,2,65,1
Jackson at Columbia,2024mibkn,qm,71,blue,0,3,0,14,0
Jackson at Columbia,2024mibkn,qm,71,red,0,10,0,39,1
Jackson at Columbia,2024mibkn,qm,72,blue,2,4,1,29,0
Jackson at Columbia,2024mibkn,qm,72,red,1,3,0,31,1
Jackson at Columbia,2024mibkn,qm,73,blue,5,7,4,69,1
Jackson at Columbia,2024mibkn,qm,73,red,1,12,0,35,0
Jackson at Columbia,2024mibkn,qm,74,blue,0,11,0,41,0
Jackson at Columbia,2024mibkn,qm,74,red,1,11,0,42,1
Jackson at Columbia,2024mibkn,qm,75,blue,5,3,3,55,1
Jackson at Columbia,2024mibkn,qm,75,red,1,8,0,34,0
Jackson at Columbia,2024mibkn,qm,76,blue,3,11,3,67,1
Jackson at Columbia,2024mibkn,qm,76,red,2,0,0,38,0
Jackson at Columbia,2024mibkn,qm,77,blue,6,7,1,41,1
Jackson at Columbia,2024mibkn,qm,77,red,2,7,0,32,0
Jackson at Columbia,2024mibkn,qm,78,blue,0,16,0,70,1
Jackson at Columbia,2024mibkn,qm,78,red,0,4,0,24,0
Jackson at Columbia,2024mibkn,qm,79,blue,3,5,1,32,0
Jackson at Columbia,2024mibkn,qm,79,red,1,18,0,52,1
Jackson at Columbia,2024mibkn,qm,8,blue,2,9,0,49,1
Jackson at Columbia,2024mibkn,qm,8,red,1,2,0,22,0
Jackson at Columbia,2024mibkn,qm,80,blue,5,5,1,38,1
Jackson at Columbia,2024mibkn,qm,80,red,0,8,0,30,0
Jackson at Columbia,2024mibkn,qm,9,blue,4,4,2,36,0
Jackson at Columbia,2024mibkn,qm,9,red,6,12,4,87,1
Jackson at Columbia,2024mibkn,sf,1,blue,6,4,8,85,1
Jackson at Columbia,2024mibkn,sf,1,red,4,11,4,67,0
Jackson at Columbia,2024mibkn,sf,1,blue,4,0,1,31,0
Jackson at Columbia,2024mibkn,sf,1,red,6,6,4,82,1
Jackson at Columbia,2024mibkn,sf,1,blue,9,6,1,49,1
Jackson at Columbia,2024mibkn,sf,1,red,2,3,1,35,0
Jackson at Columbia,2024mibkn,sf,1,blue,5,8,2,43,0
Jackson at Columbia,2024mibkn,sf,1,red,4,6,2,56,1
Jackson at Columbia,2024mibkn,sf,1,blue,2,11,1,55,0
Jackson at Columbia,2024mibkn,sf,1,red,3,11,2,57,1
Jackson at Columbia,2024mibkn,sf,1,blue,4,2,1,36,1
Jackson at Columbia,2024mibkn,sf,1,red,2,4,1,35,0
Jackson at Columbia,2024mibkn,sf,1,blue,0,11,0,47,0
Jackson at Columbia,2024mibkn,sf,1,red,1,17,0,72,1
Jackson at Columbia,2024mibkn,sf,1,blue,2,7,1,48,0
Jackson at Columbia,2024mibkn,sf,1,red,7,7,3,68,1
Jackson at Columbia,2024mibkn,sf,1,blue,4,9,3,66,1
Jackson at Columbia,2024mibkn,sf,1,red,2,7,0,43,0
Jackson at Columbia,2024mibkn,sf,1,blue,4,7,4,62,1
Jackson at Columbia,2024mibkn,sf,1,red,0,14,0,46,0
Jackson at Columbia,2024mibkn,sf,1,blue,2,8,1,47,0
Jackson at Columbia,2024mibkn,sf,1,red,6,7,6,110,1
Jackson at Columbia,2024mibkn,sf,1,blue,5,7,3,78,1
Jackson at Columbia,2024mibkn,sf,1,red,5,13,5,72,0
Jackson at Columbia,2024mibkn,sf,1,blue,2,8,3,57,0
Jackson at Columbia,2024mibkn,sf,1,red,5,8,4,69,1
Kettering University #1,2024miket,f,1,blue,6,5,7,90,1
Kettering University #1,2024miket,f,1,red,4,6,3,79,0
Kettering University #1,2024miket,f,2,blue,6,4,5,78,1
Kettering University #1,2024miket,f,2,red,0,17,0,60,0
Kettering University #1,2024miket,qm,1,blue,1,7,0,28,1
Kettering University #1,2024miket,qm,1,red,2,8,0,26,0
Kettering University #1,2024miket,qm,10,blue,3,5,2,48,1
Kettering University #1,2024miket,qm,10,red,4,1,0,39,0
Kettering University #1,2024miket,qm,11,blue,0,8,0,39,1
Kettering University #1,2024miket,qm,11,red,1,3,0,23,0
Kettering University #1,2024miket,qm,12,blue,4,10,1,45,0
Kettering University #1,2024miket,qm,12,red,3,7,0,49,1
Kettering University #1,2024miket,qm,13,blue,3,5,0,37,0
Kettering University #1,2024miket,qm,13,red,6,9,1,42,1
Kettering University #1,2024miket,qm,14,blue,5,2,1,35,0
Kettering University #1,2024miket,qm,14,red,3,10,2,59,1
Kettering University #1,2024miket,qm,15,blue,1,7,0,31,0
Kettering University #1,2024miket,qm,15,red,1,15,0,43,1
Kettering University #1,2024miket,qm,16,blue,3,8,1,60,1
Kettering University #1,2024miket,qm,16,red,1,6,0,39,0
Kettering University #1,2024miket,qm,17,blue,0,10,0,24,1
Kettering University #1,2024miket,qm,17,red,2,1,0,23,0
Kettering University #1,2024miket,qm,18,blue,3,3,1,31,1
Kettering University #1,2024miket,qm,18,red,0,1,0,18,0
Kettering University #1,2024miket,qm,19,blue,2,6,0,46,1
Kettering University #1,2024miket,qm,19,red,1,0,0,22,0
Kettering University #1,2024miket,qm,2,blue,0,1,0,13,0
Kettering University #1,2024miket,qm,2,red,7,1,5,53,1
Kettering University #1,2024miket,qm,20,blue,0,12,0,33,0
Kettering University #1,2024miket,qm,20,red,5,4,2,39,1
Kettering University #1,2024miket,qm,21,blue,2,5,1,36,0
Kettering University #1,2024miket,qm,21,red,2,4,1,43,1
Kettering University #1,2024miket,qm,22,blue,4,2,5,63,1
Kettering University #1,2024miket,qm,22,red,3,6,3,56,0
Kettering University #1,2024miket,qm,23,blue,0,13,0,35,1
Kettering University #1,2024miket,qm,23,red,1,6,0,26,0
Kettering University #1,2024miket,qm,24,blue,0,2,0,18,0
Kettering University #1,2024miket,qm,24,red,2,2,1,33,1
Kettering University #1,2024miket,qm,25,blue,0,11,0,60,1
Kettering University #1,2024miket,qm,25,red,0,2,0,14,0
Kettering University #1,2024miket,qm,26,blue,3,9,1,53,0
Kettering University #1,2024miket,qm,26,red,2,14,0,55,1
Kettering University #1,2024miket,qm,27,blue,0,3,0,17,0
Kettering University #1,2024miket,qm,27,red,3,4,1,48,1
Kettering University #1,2024miket,qm,28,blue,0,8,0,36,1
Kettering University #1,2024miket,qm,28,red,0,6,0,21,0
Kettering University #1,2024miket,qm,29,blue,6,2,6,61,1
Kettering University #1,2024miket,qm,29,red,4,5,3,38,0
Kettering University #1,2024miket,qm,3,blue,4,6,1,44,1
Kettering University #1,2024miket,qm,3,red,1,6,0,28,0
Kettering University #1,2024miket,qm,30,blue,2,6,0,36,0
Kettering University #1,2024miket,qm,30,red,6,9,5,62,1
Kettering University #1,2024miket,qm,31,blue,0,6,0,23,0
Kettering University #1,2024miket,qm,31,red,5,1,3,40,1
Kettering University #1,2024miket,qm,32,blue,7,3,3,52,1
Kettering University #1,2024miket,qm,32,red,2,14,0,51,0
Kettering University #1,2024miket,qm,33,blue,1,5,0,31,0
Kettering University #1,2024miket,qm,33,red,4,7,1,54,1
Kettering University #1,2024miket,qm,34,blue,1,8,0,43,1
Kettering University #1,2024miket,qm,34,red,6,1,2,38,0
Kettering University #1,2024miket,qm,35,blue,1,12,0,45,1
Kettering University #1,2024miket,qm,35,red,0,8,0,28,0
Kettering University #1,2024miket,qm,36,blue,5,4,2,43,1
Kettering University #1,2024miket,qm,36,red,4,3,0,30,0
Kettering University #1,2024miket,qm,37,blue,5,0,1,25,0
Kettering University #1,2024miket,qm,37,red,0,3,0,51,1
Kettering University #1,2024miket,qm,38,blue,2,13,2,49,1
Kettering University #1,2024miket,qm,38,red,0,15,0,43,0
Kettering University #1,2024miket,qm,39,blue,4,11,4,92,1
Kettering University #1,2024miket,qm,39,red,0,8,0,40,0
Kettering University #1,2024miket,qm,4,blue,5,5,2,52,0
Kettering University #1,2024miket,qm,4,red,0,8,0,52,0
Kettering University #1,2024miket,qm,40,blue,3,0,0,25,0
Kettering University #1,2024miket,qm,40,red,1,17,0,67,1
Kettering University #1,2024miket,qm,41,blue,11,3,4,69,1
Kettering University #1,2024miket,qm,41,red,0,5,0,31,0
Kettering University #1,2024miket,qm,42,blue,0,15,0,53,1
Kettering University #1,2024miket,qm,42,red,0,5,0,17,0
Kettering University #1,2024miket,qm,43,blue,5,5,0,29,0
Kettering University #1,2024miket,qm,43,red,3,10,1,64,1
Kettering University #1,2024miket,qm,44,blue,5,6,0,41,0
Kettering University #1,2024miket,qm,44,red,1,15,0,62,1
Kettering University #1,2024miket,qm,45,blue,6,6,3,55,1
Kettering University #1,2024miket,qm,45,red,5,5,2,48,0
Kettering University #1,2024miket,qm,46,blue,0,10,0,30,0
Kettering University #1,2024miket,qm,46,red,3,5,1,62,1
Kettering University #1,2024miket,qm,47,blue,0,9,0,45,1
Kettering University #1,2024miket,qm,47,red,6,8,1,41,0
Kettering University #1,2024miket,qm,48,blue,1,7,0,36,1
Kettering University #1,2024miket,qm,48,red,2,6,1,25,0
Kettering University #1,2024miket,qm,49,blue,4,3,3,66,1
Kettering University #1,2024miket,qm,49,red,1,12,0,41,0
Kettering University #1,2024miket,qm,5,blue,1,3,0,17,0
