EventName,EventKey,EventWeek,MatchLevel,MatchNumber,Alliance,TeleopAmpCount,TeleopSpeakerUnAmplifiedCount,TeleopSpeakerAmplifiedCount,Points,Win
Wake County,2024ncwa2,4,qm,40,red,2,18,0,58,1
Wake County,2024ncwa2,4,qm,41,blue,0,11,0,62,1
Wake County,2024ncwa2,4,qm,41,red,1,6,0,21,0
Wake County,2024ncwa2,4,qm,42,blue,5,4,1,44,1
Wake County,2024ncwa2,4,qm,42,red,0,7,0,43,0
Wake County,2024ncwa2,4,qm,43,blue,6,5,5,79,1
Wake County,2024ncwa2,4,qm,43,red,4,8,2,49,0
Wake County,2024ncwa2,4,qm,44,blue,2,6,1,33,0
Wake County,2024ncwa2,4,qm,44,red,0,11,0,49,1
Wake County,2024ncwa2,4,qm,45,blue,3,6,1,50,0
Wake County,2024ncwa2,4,qm,45,red,7,5,4,65,1
Wake County,2024ncwa2,4,qm,46,blue,0,8,0,30,0
Wake County,2024ncwa2,4,qm,46,red,0,11,0,57,1
Wake County,2024ncwa2,4,qm,47,blue,2,9,0,42,1
Wake County,2024ncwa2,4,qm,47,red,0,7,0,41,0
Wake County,2024ncwa2,4,qm,48,blue,4,5,2,80,1
Wake County,2024ncwa2,4,qm,48,red,0,13,0,38,0
Wake County,2024ncwa2,4,qm,49,blue,1,12,0,51,1
Wake County,2024ncwa2,4,qm,49,red,3,0,0,23,0
Wake County,2024ncwa2,4,qm,5,blue,2,1,2,21,1
Wake County,2024ncwa2,4,qm,5,red,2,1,1,20,0
Wake County,2024ncwa2,4,qm,50,blue,0,6,0,53,1
Wake County,2024ncwa2,4,qm,50,red,2,7,0,30,0
Wake County,2024ncwa2,4,qm,51,blue,1,7,0,34,0
Wake County,2024ncwa2,4,qm,51,red,5,7,4,67,1
Wake County,2024ncwa2,4,qm,52,blue,3,3,1,30,0
Wake County,2024ncwa2,4,qm,52,red,0,11,0,66,1
Wake County,2024ncwa2,4,qm,53,blue,1,8,0,28,0
Wake County,2024ncwa2,4,qm,53,red,0,11,0,59,1
Wake County,2024ncwa2,4,qm,54,blue,2,0,1,28,0
Wake County,2024ncwa2,4,qm,54,red,4,11,1,56,1
Wake County,2024ncwa2,4,qm,55,blue,0,7,0,38,0
Wake County,2024ncwa2,4,qm,55,red,0,6,0,50,1
Wake County,2024ncwa2,4,qm,56,blue,8,5,4,56,0
Wake County,2024ncwa2,4,qm,56,red,8,1,10,86,1
Wake County,2024ncwa2,4,qm,57,blue,0,8,0,37,0
Wake County,2024ncwa2,4,qm,57,red,1,10,0,43,1
Wake County,2024ncwa2,4,qm,58,blue,2,10,1,42,1
Wake County,2024ncwa2,4,qm,58,red,0,3,0,24,0
Wake County,2024ncwa2,4,qm,59,blue,3,11,2,81,1
Wake County,2024ncwa2,4,qm,59,red,0,13,0,61,0
Wake County,2024ncwa2,4,qm,6,blue,6,4,4,60,1
Wake County,2024ncwa2,4,qm,6,red,0,0,0,2,0
Wake County,2024ncwa2,4,qm,60,blue,4,12,2,68,1
Wake County,2024ncwa2,4,qm,60,red,2,5,0,31,0
Wake County,2024ncwa2,4,qm,61,blue,7,3,0,38,0
Wake County,2024ncwa2,4,qm,61,red,6,5,3,74,1
Wake County,2024ncwa2,4,qm,62,blue,0,10,0,38,0
Wake County,2024ncwa2,4,qm,62,red,0,12,0,58,1
Wake County,2024ncwa2,4,qm,63,blue,5,4,2,38,0
Wake County,2024ncwa2,4,qm,63,red,2,8,2,60,1
Wake County,2024ncwa2,4,qm,64,blue,2,0,0,10,0
Wake County,2024ncwa2,4,qm,64,red,2,2,0,19,1
Wake County,2024ncwa2,4,qm,65,blue,1,10,0,47,0
Wake County,2024ncwa2,4,qm,65,red,5,6,4,70,1
Wake County,2024ncwa2,4,qm,66,blue,2,9,1,59,1
Wake County,2024ncwa2,4,qm,66,red,1,9,0,38,0
Wake County,2024ncwa2,4,qm,67,blue,0,5,0,14,0
Wake County,2024ncwa2,4,qm,67,red,0,17,0,68,1
Wake County,2024ncwa2,4,qm,68,blue,3,9,1,59,1
Wake County,2024ncwa2,4,qm,68,red,1,6,0,33,0
Wake County,2024ncwa2,4,qm,69,blue,3,4,1,42,1
Wake County,2024ncwa2,4,qm,69,red,3,2,1,25,0
Wake County,2024ncwa2,4,qm,7,blue,1,9,0,40,0
Wake County,2024ncwa2,4,qm,7,red,3,4,1,54,1
Wake County,2024ncwa2,4,qm,70,blue,3,5,1,43,1
Wake County,2024ncwa2,4,qm,70,red,6,5,2,37,0
Wake County,2024ncwa2,4,qm,8,blue,5,1,1,55,1
Wake County,2024ncwa2,4,qm,8,red,2,3,0,40,0
Wake County,2024ncwa2,4,qm,9,blue,5,5,4,65,1
Wake County,2024ncwa2,4,qm,9,red,0,3,0,33,0
Wake County,2024ncwa2,4,sf,1,blue,2,14,2,72,1
Wake County,2024ncwa2,4,sf,1,red,2,6,2,62,0
Wake County,2024ncwa2,4,sf,1,blue,4,5,4,63,0
Wake County,2024ncwa2,4,sf,1,red,8,1,10,77,1
Wake County,2024ncwa2,4,sf,1,blue,2,11,2,77,1
Wake County,2024ncwa2,4,sf,1,red,2,13,1,66,0
Wake County,2024ncwa2,4,sf,1,blue,4,8,2,65,0
Wake County,2024ncwa2,4,sf,1,red,4,8,5,77,1
Wake County,2024ncwa2,4,sf,1,blue,2,8,1,45,0
Wake County,2024ncwa2,4,sf,1,red,8,2,6,64,1
Wake County,2024ncwa2,4,sf,1,blue,6,4,6,71,1
Wake County,2024ncwa2,4,sf,1,red,2,11,2,68,0
Wake County,2024ncwa2,4,sf,1,blue,2,6,2,70,1
Wake County,2024ncwa2,4,sf,1,red,4,8,3,57,0
Wake County,2024ncwa2,4,sf,1,blue,4,5,6,66,0
Wake County,2024ncwa2,4,sf,1,red,2,10,1,71,1
Wake County,2024ncwa2,4,sf,1,blue,3,13,1,65,1
Wake County,2024ncwa2,4,sf,1,red,1,8,0,39,0
Wake County,2024ncwa2,4,sf,1,blue,7,5,3,53,0
Wake County,2024ncwa2,4,sf,1,red,3,10,2,57,1
Wake County,2024ncwa2,4,sf,1,blue,5,5,3,40,0
Wake County,2024ncwa2,4,sf,1,red,10,3,9,101,1
Wake County,2024ncwa2,4,sf,1,blue,6,5,5,75,1
Wake County,2024ncwa2,4,sf,1,red,3,7,2,60,0
Wake County,2024ncwa2,4,sf,1,blue,4,8,5,83,1
Wake County,2024ncwa2,4,sf,1,red,6,8,4,74,0
Orange County,2024ncwak,1,f,1,blue,4,5,4,65,0
Orange County,2024ncwak,1,f,1,red,6,5,5,73,1
Orange County,2024ncwak,1,f,2,blue,4,6,3,63,0
Orange County,2024ncwak,1,f,2,red,6,6,3,85,1
Orange County,2024ncwak,1,qm,1,blue,2,0,1,30,1
Orange County,2024ncwak,1,qm,1,red,0,0,0,13,0
Orange County,2024ncwak,1,qm,10,blue,4,4,1,30,1
Orange County,2024ncwak,1,qm,10,red,1,5,0,14,0
Orange County,2024ncwak,1,qm,11,blue,5,4,1,37,1
Orange County,2024ncwak,1,qm,11,red,0,8,0,32,0
Orange County,2024ncwak,1,qm,12,blue,1,2,0,15,0
Orange County,2024ncwak,1,qm,12,red,1,5,0,35,1
Orange County,2024ncwak,1,qm,13,blue,4,1,0,19,1
Orange County,2024ncwak,1,qm,13,red,0,0,0,10,0
Orange County,2024ncwak,1,qm,14,blue,5,2,1,22,0
Orange County,2024ncwak,1,qm,14,red,0,1,0,26,1
Orange County,2024ncwak,1,qm,15,blue,0,9,0,55,1
Orange County,2024ncwak,1,qm,15,red,2,1,1,17,0
Orange County,2024ncwak,1,qm,16,blue,3,3,0,23,1
Orange County,2024ncwak,1,qm,16,red,1,5,0,21,0
Orange County,2024ncwak,1,qm,17,blue,0,5,0,17,0
Orange County,2024ncwak,1,qm,17,red,2,11,0,44,1
Orange County,2024ncwak,1,qm,18,blue,1,8,0,28,1
Orange County,2024ncwak,1,qm,18,red,0,1,0,11,0
Orange County,2024ncwak,1,qm,19,blue,2,2,0,18,0
Orange County,2024ncwak,1,qm,19,red,0,10,0,29,1
Orange County,2024ncwak,1,qm,2,blue,0,0,0,1,0
Orange County,2024ncwak,1,qm,2,red,3,9,0,36,1
Orange County,2024ncwak,1,qm,20,blue,6,0,0,32,0
Orange County,2024ncwak,1,qm,20,red,0,3,0,33,1
Orange County,2024ncwak,1,qm,21,blue,0,4,0,28,1
Orange County,2024ncwak,1,qm,21,red,1,1,0,7,0
Orange County,2024ncwak,1,qm,22,blue,0,0,0,2,0
Orange County,2024ncwak,1,qm,22,red,8,1,3,32,1
Orange County,2024ncwak,1,qm,23,blue,0,2,0,13,0
Orange County,2024ncwak,1,qm,23,red,4,4,2,43,1
Orange County,2024ncwak,1,qm,24,blue,3,3,0,45,1
Orange County,2024ncwak,1,qm,24,red,1,2,0,10,0
Orange County,2024ncwak,1,qm,25,blue,6,1,0,15,0
Orange County,2024ncwak,1,qm,25,red,3,6,1,42,1
Orange County,2024ncwak,1,qm,26,blue,0,0,0,4,0
Orange County,2024ncwak,1,qm,26,red,0,12,0,46,1
Orange County,2024ncwak,1,qm,27,blue,4,1,0,20,0
Orange County,2024ncwak,1,qm,27,red,5,6,3,61,1
Orange County,2024ncwak,1,qm,28,blue,0,2,0,16,0
Orange County,2024ncwak,1,qm,28,red,6,1,0,25,1
Orange County,2024ncwak,1,qm,29,blue,0,20,0,65,1
Orange County,2024ncwak,1,qm,29,red,0,1,0,12,0
Orange County,2024ncwak,1,qm,3,blue,3,6,0,32,1
Orange County,2024ncwak,1,qm,3,red,0,0,0,15,0
Orange County,2024ncwak,1,qm,30,blue,4,1,2,39,1
Orange County,2024ncwak,1,qm,30,red,0,4,0,13,0
Orange County,2024ncwak,1,qm,31,blue,3,0,0,5,0
Orange County,2024ncwak,1,qm,31,red,0,7,0,21,1
Orange County,2024ncwak,1,qm,32,blue,0,2,0,16,0
Orange County,2024ncwak,1,qm,32,red,3,3,0,26,1
Orange County,2024ncwak,1,qm,33,blue,0,7,0,37,0
Orange County,2024ncwak,1,qm,33,red,0,7,0,43,1
Orange County,2024ncwak,1,qm,34,blue,4,2,1,35,0
Orange County,2024ncwak,1,qm,34,red,2,12,0,52,1
Orange County,2024ncwak,1,qm,35,blue,2,3,0,27,1
Orange County,2024ncwak,1,qm,35,red,0,7,0,23,0
Orange County,2024ncwak,1,qm,36,blue,0,17,0,56,1
Orange County,2024ncwak,1,qm,36,red,0,0,0,4,0
Orange County,2024ncwak,1,qm,37,blue,4,12,1,59,1
Orange County,2024ncwak,1,qm,37,red,3,1,0,17,0
Orange County,2024ncwak,1,qm,38,blue,0,11,0,27,1
Orange County,2024ncwak,1,qm,38,red,0,3,0,18,0
Orange County,2024ncwak,1,qm,39,blue,2,7,0,30,1
Orange County,2024ncwak,1,qm,39,red,4,1,0,19,0
Orange County,2024ncwak,1,qm,4,blue,2,0,1,19,0
Orange County,2024ncwak,1,qm,4,red,3,3,0,33,1
Orange County,2024ncwak,1,qm,40,blue,0,4,0,19,0
Orange County,2024ncwak,1,qm,40,red,3,6,1,63,1
Orange County,2024ncwak,1,qm,41,blue,0,2,0,18,0
Orange County,2024ncwak,1,qm,41,red,0,6,0,73,1
Orange County,2024ncwak,1,qm,42,blue,4,13,3,70,1
Orange County,2024ncwak,1,qm,42,red,2,9,0,41,0
Orange County,2024ncwak,1,qm,43,blue,3,8,2,42,1
Orange County,2024ncwak,1,qm,43,red,7,0,0,14,0
Orange County,2024ncwak,1,qm,44,blue,5,5,5,58,1
Orange County,2024ncwak,1,qm,44,red,3,6,1,33,0
Orange County,2024ncwak,1,qm,45,blue,0,1,0,10,0
Orange County,2024ncwak,1,qm,45,red,5,3,1,30,1
Orange County,2024ncwak,1,qm,46,blue,0,4,0,28,0
Orange County,2024ncwak,1,qm,46,red,4,10,2,61,1
Orange County,2024ncwak,1,qm,47,blue,1,12,0,56,1
Orange County,2024ncwak,1,qm,47,red,0,1,0,10,0
Orange County,2024ncwak,1,qm,48,blue,6,6,0,57,1
Orange County,2024ncwak,1,qm,48,red,0,7,0,32,0
Orange County,2024ncwak,1,qm,49,blue,0,11,0,34,0
Orange County,2024ncwak,1,qm,49,red,4,2,0,35,1
Orange County,2024ncwak,1,qm,5,blue,0,8,0,74,1
Orange County,2024ncwak,1,qm,5,red,4,4,0,20,0
Orange County,2024ncwak,1,qm,50,blue,0,4,0,15,1
Orange County,2024ncwak,1,qm,50,red,1,2,0,10,0
Orange County,2024ncwak,1,qm,51,blue,0,0,0,20,0
Orange County,2024ncwak,1,qm,51,red,6,2,2,37,1
Orange County,2024ncwak,1,qm,52,blue,3,7,1,45,0
Orange County,2024ncwak,1,qm,52,red,2,5,1,55,1
Orange County,2024ncwak,1,qm,53,blue,0,3,0,8,0
Orange County,2024ncwak,1,qm,53,red,3,2,2,34,1
Orange County,2024ncwak,1,qm,54,blue,3,7,0,55,1
Orange County,2024ncwak,1,qm,54,red,0,3,0,25,0
Orange County,2024ncwak,1,qm,55,blue,0,5,0,48,1
Orange County,2024ncwak,1,qm,55,red,1,8,0,33,0
Orange County,2024ncwak,1,qm,56,blue,0,11,0,44,0
Orange County,2024ncwak,1,qm,56,red,5,8,1,50,1
Orange County,2024ncwak,1,qm,57,blue,1,5,0,34,0
Orange County,2024ncwak,1,qm,57,red,7,4,5,86,1
Orange County,2024ncwak,1,qm,58,blue,4,7,1,42,1
Orange County,2024ncwak,1,qm,58,red,2,2,1,34,0
Orange County,2024ncwak,1,qm,59,blue,4,0,1,46,1
Orange County,2024ncwak,1,qm,59,red,0,0,0,6,0
Orange County,2024ncwak,1,qm,6,blue,2,0,1,35,1
Orange County,2024ncwak,1,qm,6,red,2,0,0,32,0
Orange County,2024ncwak,1,qm,60,blue,1,5,0,37,0
Orange County,2024ncwak,1,qm,60,red,4,13,2,71,1
Orange County,2024ncwak,1,qm,7,blue,0,5,0,30,0
Orange County,2024ncwak,1,qm,7,red,0,13,0,31,1
Orange County,2024ncwak,1,qm,8,blue,0,4,0,17,0
Orange County,2024ncwak,1,qm,8,red,3,0,0,18,1
Orange County,2024ncwak,1,qm,9,blue,0,6,0,38,1
Orange County,2024ncwak,1,qm,9,red,2,5,1,21,0
Orange County,2024ncwak,1,sf,1,blue,4,6,2,41,0
Orange County,2024ncwak,1,sf,1,red,7,2,1,41,0
Orange County,2024ncwak,1,sf,1,blue,2,4,0,32,0
Orange County,2024ncwak,1,sf,1,red,4,8,3,67,1
Orange County,2024ncwak,1,sf,1,blue,3,8,1,49,1
Orange County,2024ncwak,1,sf,1,red,6,1,0,20,0
Orange County,2024ncwak,1,sf,1,blue,2,4,1,39,0
Orange County,2024ncwak,1,sf,1,red,3,7,2,42,1
Orange County,2024ncwak,1,sf,1,blue,0,2,0,29,0
Orange County,2024ncwak,1,sf,1,red,6,8,8,116,1
Orange County,2024ncwak,1,sf,1,blue,5,4,3,46,0
Orange County,2024ncwak,1,sf,1,red,5,5,2,49,1
Orange County,2024ncwak,1,sf,1,blue,0,1,0,31,0
Orange County,2024ncwak,1,sf,1,red,3,3,1,44,1
Orange County,2024ncwak,1,sf,1,blue,4,4,3,63,1
Orange County,2024ncwak,1,sf,1,red,4,2,1,32,0
Orange County,2024ncwak,1,sf,1,blue,5,2,4,42,1
Orange County,2024ncwak,1,sf,1,red,0,2,0,21,0
Orange County,2024ncwak,1,sf,1,blue,3,6,1,34,1
Orange County,2024ncwak,1,sf,1,red,0,2,0,21,0
Orange County,2024ncwak,1,sf,1,blue,4,4,2,36,0
Orange County,2024ncwak,1,sf,1,red,6,6,8,83,1
Orange County,2024ncwak,1,sf,1,blue,2,2,0,37,0
Orange County,2024ncwak,1,sf,1,red,2,7,1,62,1
Orange County,2024ncwak,1,sf,1,blue,2,8,2,46,1
Orange County,2024ncwak,1,sf,1,red,0,9,0,25,0
Great Northern,2024ndgf,2,f,1,blue,6,4,6,70,0
Great Northern,2024ndgf,2,f,1,red,6,10,5,91,1
Great Northern,2024ndgf,2,f,2,blue,4,8,4,60,0
Great Northern,2024ndgf,2,f,2,red,8,7,7,103,1
Great Northern,2024ndgf,2,qm,1,blue,3,4,0,40,1
Great Northern,2024ndgf,2,qm,1,red,0,4,0,21,0
Great Northern,2024ndgf,2,qm,10,blue,0,13,0,48,1
Great Northern,2024ndgf,2,qm,10,red,1,10,0,38,0
Great Northern,2024ndgf,2,qm,11,blue,0,7,0,26,0
Great Northern,2024ndgf,2,qm,11,red,4,7,4,64,1
Great Northern,2024ndgf,2,qm,12,blue,5,3,2,37,1
Great Northern,2024ndgf,2,qm,12,red,4,2,3,34,0
Great Northern,2024ndgf,2,qm,13,blue,0,2,0,25,0
Great Northern,2024ndgf,2,qm,13,red,2,16,0,55,1
Great Northern,2024ndgf,2,qm,14,blue,5,13,1,69,1
Great Northern,2024ndgf,2,qm,14,red,2,5,1,33,0
Great Northern,2024ndgf,2,qm,15,blue,0,4,0,36,0
Great Northern,2024ndgf,2,qm,15,red,5,8,3,65,1
Great Northern,2024ndgf,2,qm,16,blue,1,6,0,53,1
Great Northern,2024ndgf,2,qm,16,red,9,0,0,19,0
Great Northern,2024ndgf,2,qm,17,blue,3,10,1,51,1
Great Northern,2024ndgf,2,qm,17,red,4,0,0,26,0
Great Northern,2024ndgf,2,qm,18,blue,0,2,0,25,0
Great Northern,2024ndgf,2,qm,18,red,7,4,5,73,1
Great Northern,2024ndgf,2,qm,19,blue,5,9,3,80,1
Great Northern,2024ndgf,2,qm,19,red,2,5,0,33,0
Great Northern,2024ndgf,2,qm,2,blue,0,8,0,27,0
Great Northern,2024ndgf,2,qm,2,red,8,4,5,75,1
Great Northern,2024ndgf,2,qm,20,blue,6,2,4,60,1
Great Northern,2024ndgf,2,qm,20,red,0,14,0,51,0
Great Northern,2024ndgf,2,qm,21,blue,4,14,2,79,1
Great Northern,2024ndgf,2,qm,21,red,0,6,0,29,0
Great Northern,2024ndgf,2,qm,22,blue,2,10,0,47,1
Great Northern,2024ndgf,2,qm,22,red,2,9,0,28,0
Great Northern,2024ndgf,2,qm,23,blue,0,2,0,18,0
Great Northern,2024ndgf,2,qm,23,red,5,7,1,74,1
Great Northern,2024ndgf,2,qm,24,blue,1,13,0,55,1
Great Northern,2024ndgf,2,qm,24,red,8,4,1,35,0
Great Northern,2024ndgf,2,qm,25,blue,4,8,2,75,1
Great Northern,2024ndgf,2,qm,25,red,2,1,0,19,0
Great Northern,2024ndgf,2,qm,26,blue,1,10,0,45,0
Great Northern,2024ndgf,2,qm,26,red,4,1,1,55,1
Great Northern,2024ndgf,2,qm,27,blue,7,2,3,54,0
Great Northern,2024ndgf,2,qm,27,red,5,5,4,69,1
Great Northern,2024ndgf,2,qm,28,blue,4,2,2,44,0
Great Northern,2024ndgf,2,qm,28,red,2,11,1,53,1
Great Northern,2024ndgf,2,qm,29,blue,1,10,0,42,0
Great Northern,2024ndgf,2,qm,29,red,1,13,0,54,1
Great Northern,2024ndgf,2,qm,3,blue,3,9,1,46,0
Great Northern,2024ndgf,2,qm,3,red,7,4,4,59,1
Great Northern,2024ndgf,2,qm,30,blue,3,10,2,59,1
Great Northern,2024ndgf,2,qm,30,red,0,12,0,48,0
Great Northern,2024ndgf,2,qm,31,blue,1,5,0,20,0
Great Northern,2024ndgf,2,qm,31,red,5,6,3,58,1
Great Northern,2024ndgf,2,qm,32,blue,3,3,0,25,0
Great Northern,2024ndgf,2,qm,32,red,6,7,2,56,1
Great Northern,2024ndgf,2,qm,33,blue,7,3,9,99,1
Great Northern,2024ndgf,2,qm,33,red,0,1,0,16,0
Great Northern,2024ndgf,2,qm,34,blue,5,3,3,50,0
Great Northern,2024ndgf,2,qm,34,red,0,17,0,64,1
Great Northern,2024ndgf,2,qm,35,blue,7,2,3,54,0
Great Northern,2024ndgf,2,qm,35,red,3,4,1,55,1
Great Northern,2024ndgf,2,qm,36,blue,0,15,0,85,1
Great Northern,2024ndgf,2,qm,36,red,0,5,0,44,0
Great Northern,2024ndgf,2,qm,37,blue,5,4,4,59,1
Great Northern,2024ndgf,2,qm,37,red,5,2,4,51,0
Great Northern,2024ndgf,2,qm,38,blue,1,9,0,40,0
Great Northern,2024ndgf,2,qm,38,red,3,9,1,40,0
Great Northern,2024ndgf,2,qm,39,blue,5,9,3,60,1
Great Northern,2024ndgf,2,qm,39,red,2,0,0,31,0
Great Northern,2024ndgf,2,qm,4,blue,2,5,1,33,1
Great Northern,2024ndgf,2,qm,4,red,3,3,0,23,0
Great Northern,2024ndgf,2,qm,40,blue,0,7,0,42,0
Great Northern,2024ndgf,2,qm,40,red,3,11,1,64,1
Great Northern,2024ndgf,2,qm,41,blue,0,0,0,34,0
Great Northern,2024ndgf,2,qm,41,red,4,3,2,86,1
Great Northern,2024ndgf,2,qm,42,blue,3,3,1,46,1
Great Northern,2024ndgf,2,qm,42,red,4,2,1,40,0
Great Northern,2024ndgf,2,qm,43,blue,5,6,3,58,0
Great Northern,2024ndgf,2,qm,43,red,1,17,0,63,1
Great Northern,2024ndgf,2,qm,44,blue,4,8,1,55,0
Great Northern,2024ndgf,2,qm,44,red,0,10,0,56,1
Great Northern,2024ndgf,2,qm,45,blue,5,1,4,62,1
Great Northern,2024ndgf,2,qm,45,red,1,11,0,55,0
Great Northern,2024ndgf,2,qm,46,blue,0,6,0,39,1
Great Northern,2024ndgf,2,qm,46,red,0,10,0,31,0
Great Northern,2024ndgf,2,qm,47,blue,8,6,3,70,1
Great Northern,2024ndgf,2,qm,47,red,3,3,1,42,0
Great Northern,2024ndgf,2,qm,48,blue,0,7,0,45,1
Great Northern,2024ndgf,2,qm,48,red,1,6,0,35,0
Great Northern,2024ndgf,2,qm,49,blue,0,18,0,64,0
Great Northern,2024ndgf,2,qm,49,red,5,8,2,71,1
Great Northern,2024ndgf,2,qm,5,blue,0,4,0,14,0
Great Northern,2024ndgf,2,qm,5,red,6,8,2,58,1
Great Northern,2024ndgf,2,qm,50,blue,3,3,1,34,0
Great Northern,2024ndgf,2,qm,50,red,1,11,0,62,1
Great Northern,2024ndgf,2,qm,51,blue,3,7,3,66,1
Great Northern,2024ndgf,2,qm,51,red,2,4,0,51,0
Great Northern,2024ndgf,2,qm,52,blue,4,6,1,35,1
Great Northern,2024ndgf,2,qm,52,red,10,1,0,23,0
Great Northern,2024ndgf,2,qm,53,blue,2,10,1,46,0
Great Northern,2024ndgf,2,qm,53,red,5,7,4,60,1
Great Northern,2024ndgf,2,qm,54,blue,3,5,2,42,1
Great Northern,2024ndgf,2,qm,54,red,0,3,0,12,0
Great Northern,2024ndgf,2,qm,55,blue,3,9,2,48,1
Great Northern,2024ndgf,2,qm,55,red,6,2,1,30,0
Great Northern,2024ndgf,2,qm,56,blue,5,6,3,79,1
Great Northern,2024ndgf,2,qm,56,red,1,14,0,53,0
Great Northern,2024ndgf,2,qm,57,blue,6,6,3,61,0
Great Northern,2024ndgf,2,qm,57,red,2,8,0,61,0
Great Northern,2024ndgf,2,qm,58,blue,5,6,5,82,1
Great Northern,2024ndgf,2,qm,58,red,0,9,0,33,0
Great Northern,2024ndgf,2,qm,59,blue,0,14,0,68,1
Great Northern,2024ndgf,2,qm,59,red,3,7,2,58,0
Great Northern,2024ndgf,2,qm,6,blue,5,1,1,35,0
Great Northern,2024ndgf,2,qm,6,red,1,17,0,78,1
Great Northern,2024ndgf,2,qm,60,blue,2,2,1,36,0
Great Northern,2024ndgf,2,qm,60,red,3,6,1,46,1
Great Northern,2024ndgf,2,qm,61,blue,3,3,1,50,1
Great Northern,2024ndgf,2,qm,61,red,0,5,0,38,0
Great Northern,2024ndgf,2,qm,62,blue,1,16,0,52,1
Great Northern,2024ndgf,2,qm,62,red,5,5,1,47,0
Great Northern,2024ndgf,2,qm,63,blue,2,16,0,60,1
Great Northern,2024ndgf,2,qm,63,red,2,4,1,29,0
Great Northern,2024ndgf,2,qm,64,blue,0,12,0,50,0
Great Northern,2024ndgf,2,qm,64,red,4,6,1,57,1
Great Northern,2024ndgf,2,qm,65,blue,3,5,1,32,0
Great Northern,2024ndgf,2,qm,65,red,0,10,0,51,1
Great Northern,2024ndgf,2,qm,66,blue,0,8,0,49,1
Great Northern,2024ndgf,2,qm,66,red,4,1,1,35,0
Great Northern,2024ndgf,2,qm,67,blue,1,0,0,6,0
Great Northern,2024ndgf,2,qm,67,red,5,10,5,71,1
Great Northern,2024ndgf,2,qm,68,blue,1,6,0,25,0
Great Northern,2024ndgf,2,qm,68,red,5,3,2,58,1
Great Northern,2024ndgf,2,qm,69,blue,6,2,2,57,0
Great Northern,2024ndgf,2,qm,69,red,4,11,3,83,1
Great Northern,2024ndgf,2,qm,7,blue,3,5,2,44,0
Great Northern,2024ndgf,2,qm,7,red,6,4,2,71,1
Great Northern,2024ndgf,2,qm,70,blue,4,5,3,56,0
Great Northern,2024ndgf,2,qm,70,red,3,6,2,66,1
Great Northern,2024ndgf,2,qm,71,blue,5,8,4,74,1
Great Northern,2024ndgf,2,qm,71,red,2,6,0,40,0
Great Northern,2024ndgf,2,qm,72,blue,5,4,4,68,1
Great Northern,2024ndgf,2,qm,72,red,6,6,1,61,0
Great Northern,2024ndgf,2,qm,73,blue,1,12,0,47,0
Great Northern,2024ndgf,2,qm,73,red,6,1,2,48,1
Great Northern,2024ndgf,2,qm,74,blue,0,9,0,48,0
Great Northern,2024ndgf,2,qm,74,red,5,5,2,58,1
Great Northern,2024ndgf,2,qm,75,blue,5,6,6,72,1
Great Northern,2024ndgf,2,qm,75,red,4,1,1,37,0
Great Northern,2024ndgf,2,qm,76,blue,5,6,2,67,1
Great Northern,2024ndgf,2,qm,76,red,1,12,0,47,0
Great Northern,2024ndgf,2,qm,77,blue,4,5,1,52,1
Great Northern,2024ndgf,2,qm,77,red,2,0,0,12,0
Great Northern,2024ndgf,2,qm,78,blue,1,12,0,42,1
Great Northern,2024ndgf,2,qm,78,red,3,3,0,35,0
Great Northern,2024ndgf,2,qm,79,blue,5,6,1,51,1
Great Northern,2024ndgf,2,qm,79,red,0,12,0,46,0
Great Northern,2024ndgf,2,qm,8,blue,7,0,5,60,1
Great Northern,2024ndgf,2,qm,8,red,2,6,1,47,0
Great Northern,2024ndgf,2,qm,80,blue,3,9,2,61,1
Great Northern,2024ndgf,2,qm,80,red,3,11,1,49,0
Great Northern,2024ndgf,2,qm,81,blue,5,9,2,61,1
Great Northern,2024ndgf,2,qm,81,red,2,8,0,27,0
Great Northern,2024ndgf,2,qm,82,blue,1,2,0,26,0
Great Northern,2024ndgf,2,qm,82,red,1,12,0,28,1
Great Northern,2024ndgf,2,qm,83,blue,5,10,5,92,1
Great Northern,2024ndgf,2,qm,83,red,4,6,3,60,0
Great Northern,2024ndgf,2,qm,84,blue,0,10,0,44,1
Great Northern,2024ndgf,2,qm,84,red,6,2,2,39,0
Great Northern,2024ndgf,2,qm,9,blue,0,11,0,27,0
Great Northern,2024ndgf,2,qm,9,red,1,11,0,53,1
Great Northern,2024ndgf,2,sf,1,blue,4,12,7,93,1
Great Northern,2024ndgf,2,sf,1,red,7,5,5,71,0
Great Northern,2024ndgf,2,sf,1,blue,6,9,6,85,1
Great Northern,2024ndgf,2,sf,1,red,6,2,3,52,0
Great Northern,2024ndgf,2,sf,1,blue,2,9,3,74,0
Great Northern,2024ndgf,2,sf,1,red,4,7,7,84,1
Great Northern,2024ndgf,2,sf,1,blue,4,6,5,66,1
Great Northern,2024ndgf,2,sf,1,red,5,2,0,39,0
Great Northern,2024ndgf,2,sf,1,blue,4,11,4,71,0
Great Northern,2024ndgf,2,sf,1,red,7,6,5,87,1
Great Northern,2024ndgf,2,sf,1,blue,5,7,4,75,1
Great Northern,2024ndgf,2,sf,1,red,9,2,3,58,0
Great Northern,2024ndgf,2,sf,1,blue,5,3,2,50,0
